provider_id,vendor,asn,cidr,start_ip,end_ip,org,scope,status
datacamp-limited,Datacamp Limited,AS212238,45.13.189.0/24,45.13.189.0,45.13.189.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.130.143.0/24,45.130.143.0,45.130.143.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.130.32.0/24,45.130.32.0,45.130.32.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.133.179.0/24,45.133.179.0,45.133.179.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.134.140.0/24,45.134.140.0,45.134.140.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.134.142.0/24,45.134.142.0,45.134.142.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.134.17.0/24,45.134.17.0,45.134.18.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.134.18.0/24,45.134.17.0,45.134.18.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.134.188.0/24,45.134.188.0,45.134.188.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.134.190.0/23,45.134.190.0,45.134.191.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.134.212.0/23,45.134.212.0,45.134.213.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.134.23.0/24,45.134.23.0,45.134.23.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.135.184.0/24,45.135.184.0,45.135.184.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.135.187.0/24,45.135.187.0,45.135.187.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.136.154.0/23,45.136.154.0,45.136.155.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.137.106.0/24,45.137.106.0,45.137.106.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.137.125.0/24,45.137.125.0,45.137.125.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.137.127.0/24,45.137.127.0,45.137.127.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.137.76.0/22,45.137.76.0,45.137.79.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.140.184.0/24,45.140.184.0,45.140.184.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.140.211.0/24,45.140.211.0,45.140.211.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.141.178.0/24,45.141.178.0,45.141.178.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.143.53.0/24,45.143.53.0,45.143.53.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.145.155.0/24,45.145.155.0,45.145.155.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.145.44.0/23,45.145.44.0,45.145.45.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.145.47.0/24,45.145.47.0,45.145.47.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.146.105.0/24,45.146.105.0,45.146.105.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.146.122.0/23,45.146.122.0,45.146.123.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.146.53.0/24,45.146.53.0,45.146.53.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.147.164.0/23,45.147.164.0,45.147.165.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.147.167.0/24,45.147.167.0,45.147.167.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.148.25.0/24,45.148.25.0,45.148.25.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.149.240.0/24,45.149.240.0,45.149.240.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.151.187.0/24,45.151.187.0,45.151.187.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.151.46.0/24,45.151.46.0,45.151.46.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.152.150.0/23,45.152.150.0,45.152.151.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.152.177.0/24,45.152.177.0,45.152.177.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.157.139.0/24,45.157.139.0,45.157.139.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.157.98.0/23,45.157.98.0,45.157.99.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.158.124.0/24,45.158.124.0,45.158.124.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.159.12.0/24,45.159.12.0,45.159.12.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.176.189.0/24,45.176.189.0,45.176.189.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.33.154.0/24,45.33.154.0,45.33.154.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.129.0/24,45.38.129.0,45.38.129.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.131.0/24,45.38.131.0,45.38.131.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.156.0/24,45.38.156.0,45.38.156.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.159.0/24,45.38.159.0,45.38.159.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.174.0/24,45.38.174.0,45.38.174.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.195.0/24,45.38.195.0,45.38.195.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.215.0/24,45.38.215.0,45.38.215.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.24.0/24,45.38.24.0,45.38.24.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.253.0/24,45.38.253.0,45.38.253.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.35.0/24,45.38.35.0,45.38.35.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.39.0/24,45.38.39.0,45.38.39.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.38.45.0/24,45.38.45.0,45.38.45.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.0.0/23,45.39.0.0,45.39.1.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.101.0/24,45.39.101.0,45.39.101.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.112.0/24,45.39.112.0,45.39.112.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.126.0/24,45.39.126.0,45.39.126.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.143.0/24,45.39.143.0,45.39.143.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.145.0/24,45.39.145.0,45.39.146.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.146.0/24,45.39.145.0,45.39.146.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.149.0/24,45.39.149.0,45.39.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.151.0/24,45.39.151.0,45.39.152.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.152.0/24,45.39.151.0,45.39.152.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.156.0/24,45.39.156.0,45.39.156.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.179.0/24,45.39.179.0,45.39.179.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.186.0/24,45.39.186.0,45.39.186.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.189.0/24,45.39.189.0,45.39.189.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.196.0/23,45.39.196.0,45.39.197.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.202.0/24,45.39.202.0,45.39.202.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.205.0/24,45.39.205.0,45.39.205.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.221.0/24,45.39.221.0,45.39.221.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.38.0/24,45.39.38.0,45.39.38.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.59.0/24,45.39.59.0,45.39.59.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.81.0/24,45.39.81.0,45.39.81.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.39.85.0/24,45.39.85.0,45.39.85.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.40.116.0/24,45.40.116.0,45.40.116.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.42.40.0/24,45.42.40.0,45.42.40.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.43.136.0/24,45.43.136.0,45.43.136.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.43.138.0/23,45.43.138.0,45.43.139.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.43.164.0/23,45.43.164.0,45.43.165.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.66.135.0/24,45.66.135.0,45.66.135.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.66.149.0/24,45.66.149.0,45.66.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.67.55.0/24,45.67.55.0,45.67.55.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.73.181.0/24,45.73.181.0,45.73.181.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.74.0.0/24,45.74.0.0,45.74.0.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.74.15.0/24,45.74.15.0,45.74.15.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.74.36.0/24,45.74.36.0,45.74.36.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.74.48.0/24,45.74.48.0,45.74.48.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.74.60.0/24,45.74.60.0,45.74.60.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.74.9.0/24,45.74.9.0,45.74.9.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.8.192.0/23,45.8.192.0,45.8.193.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.8.202.0/24,45.8.202.0,45.8.202.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.80.184.0/23,45.80.184.0,45.80.185.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.80.28.0/24,45.80.28.0,45.80.28.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.80.4.0/24,45.80.4.0,45.80.4.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.81.0.0/23,45.81.0.0,45.81.1.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.81.148.0/24,45.81.148.0,45.81.148.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.81.3.0/24,45.81.3.0,45.81.3.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.82.165.0/24,45.82.165.0,45.82.165.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.83.124.0/22,45.83.124.0,45.83.127.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.83.136.0/22,45.83.136.0,45.83.139.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.83.144.0/22,45.83.144.0,45.83.147.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.84.216.0/24,45.84.216.0,45.84.216.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.85.2.0/24,45.85.2.0,45.85.2.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.85.90.0/24,45.85.90.0,45.85.90.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.85.94.0/23,45.85.94.0,45.85.95.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.88.41.0/24,45.88.41.0,45.88.43.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.88.42.0/23,45.88.41.0,45.88.43.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.89.240.0/24,45.89.240.0,45.89.240.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.89.243.0/24,45.89.243.0,45.89.243.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.89.249.0/24,45.89.249.0,45.89.250.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.89.250.0/24,45.89.249.0,45.89.250.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.90.140.0/24,45.90.140.0,45.90.140.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.90.142.0/24,45.90.142.0,45.90.142.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.91.148.0/23,45.91.148.0,45.91.149.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.91.23.0/24,45.91.23.0,45.91.23.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.91.40.0/22,45.91.40.0,45.91.43.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.93.45.0/24,45.93.45.0,45.93.45.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.94.208.0/24,45.94.208.0,45.94.208.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.95.13.0/24,45.95.13.0,45.95.13.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.95.160.0/22,45.95.160.0,45.95.163.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.95.21.0/24,45.95.21.0,45.95.21.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.95.243.0/24,45.95.243.0,45.95.243.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,45.95.35.0/24,45.95.35.0,45.95.35.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.151.32.0/22,46.151.32.0,46.151.35.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.183.25.0/24,46.183.25.0,46.183.25.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.183.27.0/24,46.183.27.0,46.183.27.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.202.249.0/24,46.202.249.0,46.202.250.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.202.250.0/24,46.202.249.0,46.202.250.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.0.0/24,46.203.0.0,46.203.0.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.103.0/24,46.203.103.0,46.203.103.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.115.0/24,46.203.115.0,46.203.115.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.147.0/24,46.203.147.0,46.203.147.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.154.0/24,46.203.154.0,46.203.154.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.157.0/24,46.203.157.0,46.203.157.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.185.0/24,46.203.185.0,46.203.185.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.190.0/24,46.203.190.0,46.203.190.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.195.0/24,46.203.195.0,46.203.195.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.34.0/24,46.203.34.0,46.203.34.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.40.0/24,46.203.40.0,46.203.40.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.7.0/24,46.203.7.0,46.203.7.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.73.0/24,46.203.73.0,46.203.73.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.203.79.0/24,46.203.79.0,46.203.79.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,46.236.222.0/24,46.236.222.0,46.236.222.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.180.76.0/22,5.180.76.0,5.180.79.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.181.128.0/24,5.181.128.0,5.181.128.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.181.166.0/24,5.181.166.0,5.181.166.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.181.4.0/23,5.181.4.0,5.181.5.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.182.108.0/24,5.182.108.0,5.182.108.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.182.111.0/24,5.182.111.0,5.182.111.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.182.16.0/24,5.182.16.0,5.182.16.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.182.184.0/24,5.182.184.0,5.182.184.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.182.196.0/23,5.182.196.0,5.182.197.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.182.47.0/24,5.182.47.0,5.182.47.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.183.100.0/23,5.183.100.0,5.183.101.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.183.103.0/24,5.183.103.0,5.183.103.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.183.176.0/23,5.183.176.0,5.183.177.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.183.179.0/24,5.183.179.0,5.183.179.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.252.162.0/24,5.252.162.0,5.252.162.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.252.198.0/23,5.252.198.0,5.252.199.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.253.186.0/24,5.253.186.0,5.253.186.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.62.34.0/24,5.62.34.0,5.62.34.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,5.83.208.0/24,5.83.208.0,5.83.208.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.114.118.0/24,50.114.118.0,50.114.118.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.114.166.0/23,50.114.166.0,50.114.167.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.114.211.0/24,50.114.211.0,50.114.211.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.114.41.0/24,50.114.41.0,50.114.41.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.114.46.0/24,50.114.46.0,50.114.46.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.114.64.0/24,50.114.64.0,50.114.64.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.114.85.0/24,50.114.85.0,50.114.85.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.117.17.0/24,50.117.17.0,50.117.17.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.118.189.0/24,50.118.189.0,50.118.189.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.31.139.0/24,50.31.139.0,50.31.139.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,50.31.161.0/24,50.31.161.0,50.31.161.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.105.208.0/23,62.105.208.0,62.105.209.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.169.129.0/24,62.169.129.0,62.169.129.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.169.131.0/24,62.169.131.0,62.169.132.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.169.132.0/24,62.169.131.0,62.169.132.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.169.134.0/23,62.169.134.0,62.169.135.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.216.72.0/22,62.216.72.0,62.216.75.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.216.80.0/22,62.216.80.0,62.216.83.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.216.92.0/22,62.216.92.0,62.216.95.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.93.164.0/22,62.93.164.0,62.93.167.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,62.93.176.0/22,62.93.176.0,62.93.179.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,63.141.48.0/24,63.141.48.0,63.141.48.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.105.88.0/23,64.105.88.0,64.105.89.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.113.0.0/23,64.113.0.0,64.113.1.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.113.5.0/24,64.113.5.0,64.113.5.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.10.0/23,64.137.10.0,64.137.11.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.100.0/23,64.137.100.0,64.137.101.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.14.0/23,64.137.14.0,64.137.15.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.18.0/23,64.137.18.0,64.137.19.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.42.0/23,64.137.42.0,64.137.43.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.48.0/23,64.137.48.0,64.137.49.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.58.0/23,64.137.58.0,64.137.63.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.60.0/22,64.137.58.0,64.137.63.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.73.0/24,64.137.73.0,64.137.74.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.74.0/24,64.137.73.0,64.137.74.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.77.0/24,64.137.77.0,64.137.78.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.78.0/24,64.137.77.0,64.137.78.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.8.0/24,64.137.8.0,64.137.8.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.80.0/22,64.137.80.0,64.137.83.255,Datacamp Limited,provider_allocated,candidate
datacamp-limited,Datacamp Limited,AS212238,64.137.89.0/24,64.137.89.0,64.137.89.255,Datacamp Limited,provider_allocated,candidate
